# time	left pressure 1[N/cm²]	left pressure 2[N/cm²]	left pressure 3[N/cm²]	left pressure 4[N/cm²]	left pressure 5[N/cm²]	left pressure 6[N/cm²]	left pressure 7[N/cm²]	left pressure 8[N/cm²]	left pressure 9[N/cm²]	left pressure 10[N/cm²]	left pressure 11[N/cm²]	left pressure 12[N/cm²]	left pressure 13[N/cm²]	left pressure 14[N/cm²]	left pressure 15[N/cm²]	left pressure 16[N/cm²]	left acceleration X[g]	left acceleration Y[g]	left acceleration Z[g]	left angular X[dps]	left angular Y[dps]	left angular Z[dps]	left total force[N]	left center of pressure X[-0.5...+0.5]	left center of pressure Y[-0.5...+0.5]	right pressure 1[N/cm²]	right pressure 2[N/cm²]	right pressure 3[N/cm²]	right pressure 4[N/cm²]	right pressure 5[N/cm²]	right pressure 6[N/cm²]	right pressure 7[N/cm²]	right pressure 8[N/cm²]	right pressure 9[N/cm²]	right pressure 10[N/cm²]	right pressure 11[N/cm²]	right pressure 12[N/cm²]	right pressure 13[N/cm²]	right pressure 14[N/cm²]	right pressure 15[N/cm²]	right pressure 16[N/cm²]	right acceleration X[g]	right acceleration Y[g]	right acceleration Z[g]	right angular X[dps]	right angular Y[dps]	right angular Z[dps]	right total force[N]	right center of pressure X[-0.5...+0.5]	right center of pressure Y[-0.5...+0.5]
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
9.90	3.25	0.75	0.00	0.25	0.00	0.00	0.00	0.00	0.75	2.00	0.00	0.00	0.00	2.50	0.00	0.00	-0.251465	0.015625	0.963379	6.300000	-1.330000	-16.240000	87.00	-0.009416	0.102066	11.00	11.25	6.00	9.00	3.75	8.75	0.25	5.75	2.50	0.75	2.50	2.50	3.25	3.75	1.75	2.00	-0.211914	0.076660	0.979004	-3.150000	-6.230000	2.030000	726.00	-0.131668	-0.115311		
10.00	4.25	1.25	0.75	0.75	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.25	0.00	0.00	-0.303223	-0.097656	0.982422	2.520000	-8.820000	-25.059999	76.00	-0.274547	0.044414	12.00	12.25	5.75	9.50	3.50	9.00	0.50	5.50	2.25	0.75	1.75	2.25	2.00	3.00	1.25	1.50	-0.196777	0.069336	0.970703	-1.680000	-4.760000	1.680000	710.00	-0.159439	-0.110608		
10.10	2.50	0.25	0.00	0.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.350586	-0.108398	1.055664	-6.860000	-18.690001	-113.680000	31.00	0.000000	0.000000	13.25	14.25	6.00	10.00	3.25	8.75	0.25	5.25	1.75	0.75	1.00	1.75	2.00	2.50	0.75	1.00	-0.183105	0.072754	0.968750	-1.540000	-6.580000	1.540000	705.00	-0.191880	-0.111761		
10.20	1.00	0.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.155762	-0.082031	0.916016	2.940000	-15.400000	-99.680000	12.00	0.000000	0.000000	13.00	13.50	6.25	10.00	3.75	8.25	0.50	5.00	2.50	0.25	1.25	1.25	2.00	2.50	0.75	2.00	-0.187988	0.067871	0.969238	-3.780000	-2.730000	0.280000	706.00	-0.183402	-0.102251		
10.30	1.75	1.00	0.00	0.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.140137	-0.041992	0.871582	29.120001	-1.540000	-128.660004	27.00	0.000000	0.000000	12.50	12.50	6.75	9.50	4.50	8.25	0.75	5.00	3.25	0.50	1.50	1.75	1.75	3.25	1.25	1.00	-0.193848	0.067383	0.967773	-4.900000	-2.030000	0.280000	726.00	-0.162449	-0.088642		11.00
10.40	3.75	1.25	0.00	0.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.064453	0.260254	0.912109	45.290001	40.250000	-112.840004	51.00	-0.394797	0.019418	11.50	11.00	6.25	9.00	5.00	7.50	1.50	5.00	5.75	1.25	1.75	1.50	1.25	5.50	1.75	1.50	-0.198242	0.057617	0.970703	-8.050000	2.100000	-0.070000	760.00	-0.113012	-0.059041		
10.50	9.25	6.75	4.50	5.25	0.50	0.00	0.00	0.00	0.00	0.25	0.00	0.00	0.00	1.25	0.00	0.00	-0.220215	0.004883	0.933105	13.580000	25.129999	0.910000	260.00	-0.316623	-0.020954	0.00	0.00	2.00	0.00	4.25	0.00	3.25	1.50	10.50	2.50	3.25	1.50	1.25	8.75	2.25	2.25	-0.204102	0.039551	0.984863	-13.930000	9.100000	-0.840000	436.00	0.191460	0.086331		
10.60	13.75	12.75	11.00	13.00	3.25	2.00	0.50	0.75	1.00	1.50	1.50	0.75	1.00	6.50	0.00	0.00	-0.261719	0.063477	0.975098	7.770000	-2.170000	4.550000	657.00	-0.209631	-0.035103	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	10.00	1.50	0.50	0.00	0.00	7.75	1.25	0.00	-0.331543	0.041992	1.090820	-24.430000	41.720001	-8.540000	239.00	0.281549	0.207896		
10.70	15.50	16.50	12.00	17.75	3.25	10.75	0.50	5.50	0.75	3.00	5.50	5.00	6.00	5.00	0.00	1.00	-0.231445	0.087891	0.968750	13.230000	2.870000	1.330000	1040.00	-0.158113	-0.119731	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.50	0.00	0.00	-0.462402	0.345703	1.439941	-291.480011	0.000000	5.180000	4.00	0.000000	0.000000		
10.80	11.50	12.75	9.50	15.00	2.00	12.50	0.00	8.00	0.00	1.75	5.75	6.50	9.50	3.25	0.25	1.25	-0.224121	0.115234	0.954102	7.840000	5.950000	-3.150000	964.00	-0.129079	-0.170124	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.505371	0.089355	0.744141	-95.059998	13.370000	347.899994	0.00	0.000000	0.000000		
10.90	9.25	10.25	7.25	12.75	1.25	13.00	0.00	11.00	0.00	1.75	5.75	8.50	14.00	3.00	0.00	2.50	-0.209961	0.128906	0.953613	10.500000	5.180000	-3.990000	972.00	-0.086628	-0.208097	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.025879	0.055664	0.955566	-37.590000	-70.910004	136.500000	0.00	0.000000	0.000000		
11.00	5.75	5.75	5.25	8.50	0.75	12.00	0.00	13.00	0.00	2.50	7.25	15.00	18.75	5.50	0.00	3.25	-0.234375	0.138672	0.956055	1.890000	6.300000	-6.720000	997.00	-0.001750	-0.236117	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.283691	0.560059	1.023438	27.020000	-138.529999	133.490005	0.00	0.000000	0.000000		
11.10	5.00	2.50	4.25	6.25	1.25	10.00	0.00	12.00	0.00	2.50	7.75	17.00	19.25	7.75	0.50	4.25	-0.235352	0.133301	0.946777	-5.180000	7.490000	-9.240000	956.00	0.042968	-0.233376	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.596191	-0.217285	1.347656	80.779999	-129.289993	54.040001	0.00	0.000000	0.000000		
11.20	0.00	0.00	0.00	0.00	0.00	6.00	0.00	11.25	0.25	5.00	13.75	22.75	23.25	13.25	1.50	6.50	-0.238770	0.144043	0.962402	6.930000	17.850000	-9.940000	955.00	0.176401	-0.243613	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-1.244629	-0.654785	0.567871	97.930000	-96.110001	-263.339996	0.00	0.000000	0.000000	21.00	
11.30	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.75	0.75	5.25	21.50	27.00	23.75	17.25	5.25	8.00	-0.312988	0.183594	0.991699	25.969999	78.330002	-7.840000	1021.00	0.231965	-0.202582	5.00	10.75	0.50	3.00	0.00	0.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.037109	0.173340	1.091797	-252.279999	29.120001	-21.910000	178.00	-0.379613	-0.098615		
11.40	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.50	3.00	2.50	3.00	3.75	9.00	0.50	0.00	-0.895996	0.524414	1.769531	87.220001	325.010010	-36.049999	204.00	0.288372	-0.030836	12.75	14.25	4.25	10.50	3.00	9.50	0.25	4.50	1.25	1.00	1.25	0.50	1.00	1.00	0.00	0.25	-0.211914	0.060547	1.019043	3.640000	30.100000	8.260000	638.00	-0.225986	-0.117504		
11.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.769043	0.221191	1.992676	-69.790001	20.510000	-55.020000	0.00	0.000000	0.000000	11.75	13.00	6.50	10.75	5.25	11.75	1.50	6.25	4.25	2.25	2.75	1.50	3.75	4.25	0.75	1.25	-0.190430	0.082520	0.968262	-1.470000	0.140000	1.050000	862.00	-0.129637	-0.098051		
11.60	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.432129	0.485352	0.803711	-175.770004	-161.630005	64.820000	0.00	0.000000	0.000000	9.50	10.25	5.00	9.00	5.25	10.25	2.50	6.75	6.25	2.75	3.50	2.00	3.75	4.50	1.25	1.75	-0.202637	0.084473	0.969727	-3.430000	0.140000	-1.820000	841.00	-0.080302	-0.085529		
11.70	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.597656	1.287598	1.619141	-189.419998	-246.680008	262.920013	0.00	0.000000	0.000000	9.25	9.50	5.25	9.00	5.00	10.00	2.25	6.50	6.75	2.50	3.25	2.75	3.75	6.00	1.25	2.00	-0.207520	0.082520	0.965332	-0.000000	-3.080000	-1.890000	844.00	-0.067453	-0.081189		
11.80	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-1.605957	1.998047	0.502441	-121.730003	-44.029999	403.130005	0.00	0.000000	0.000000	9.50	9.75	5.50	8.50	5.25	9.50	2.25	6.25	7.25	2.75	3.25	3.00	3.25	6.75	1.25	2.00	-0.205078	0.077637	0.974121	-0.280000	-2.590000	-1.820000	853.00	-0.062343	-0.070860		
11.90	13.50	10.50	11.75	12.00	3.75	5.25	0.25	4.50	0.25	1.75	1.75	3.25	5.50	12.50	0.75	0.00	-0.310059	0.222656	1.073730	7.280000	-24.360001	-8.890000	829.00	-0.123311	-0.079112	4.00	1.75	0.00	0.00	0.00	0.00	0.00	0.00	2.25	1.50	0.25	0.00	0.00	4.25	0.50	0.00	-0.203613	0.077148	0.972168	-8.120000	-0.350000	-10.710000	134.00	0.038317	0.113325		
12.00	13.00	10.00	11.50	11.25	5.25	6.00	1.00	5.00	1.00	4.00	3.00	6.00	6.50	17.00	1.25	0.50	-0.220703	0.095703	0.971191	-5.600000	6.860000	-5.670000	969.00	-0.065593	-0.071453	0.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.590820	-0.240234	0.954102	54.880001	-23.379999	-306.179993	2.00	0.000000	0.000000		
12.10	11.25	7.25	10.25	8.00	5.75	3.50	2.50	2.50	5.25	7.00	4.50	3.75	4.00	26.25	2.25	0.25	-0.228027	0.052246	0.969238	-13.930000	10.360000	-4.410000	983.00	0.019671	0.007074	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-1.208008	0.512207	0.663574	34.230000	-18.200001	-286.089996	0.00	0.000000	0.000000	25.00	
12.20	8.50	5.75	8.25	6.75	5.25	2.25	4.00	1.25	8.00	9.25	5.50	3.50	3.00	29.50	3.50	0.00	-0.232422	0.034668	0.958008	-5.320000	9.870000	1.330000	987.00	0.078388	0.040296	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.476074	0.089844	0.981934	-12.740000	37.240002	-191.589996	0.00	0.000000	0.000000		
12.30	7.00	5.50	7.25	7.00	5.00	2.25	4.25	0.75	9.25	9.25	5.75	2.50	3.00	28.50	2.75	0.50	-0.241699	0.045410	0.965820	-2.450000	8.120000	2.030000	952.00	0.087940	0.047914	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.176270	0.396973	0.945312	11.270000	66.080002	-213.009995	0.00	0.000000	0.000000		
12.40	5.50	6.00	6.25	6.75	3.25	1.75	3.75	1.00	9.75	9.25	5.50	3.25	2.50	28.25	2.50	0.00	-0.248535	0.042969	0.957520	-2.310000	8.050000	0.630000	904.00	0.102524	0.047050	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.058105	0.101562	0.848633	38.150002	17.639999	-237.229996	0.00	0.000000	0.000000		
12.50	6.25	5.75	6.25	6.75	3.00	1.00	3.25	0.50	8.25	8.25	4.25	2.50	1.75	27.25	2.00	0.00	-0.256836	0.039551	0.965820	-1.050000	4.620000	-1.120000	819.00	0.090705	0.056527	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.50	0.00	0.00	0.00	0.00	3.50	0.00	0.00	0.214844	0.780762	1.633789	318.429993	18.620001	-29.330000	81.00	0.309034	0.241841		
12.60	5.25	4.25	4.00	3.25	1.00	0.00	0.75	0.00	6.25	3.50	0.00	0.00	0.00	18.00	0.00	0.00	-0.259766	0.035645	0.977539	-3.220000	15.190001	-1.470000	428.00	0.069239	0.108826	2.00	1.50	1.50	0.00	1.25	0.00	4.50	0.00	20.75	5.75	1.25	0.00	0.25	21.25	5.25	3.25	-0.292969	0.087891	1.070312	26.809999	-41.090000	34.369999	672.00	0.240180	0.159077		
12.70	0.75	0.75	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.551758	1.743652	1.215332	-52.150002	-79.660004	428.260010	13.00	0.000000	0.000000	5.75	6.25	2.75	2.25	4.75	1.50	5.75	3.50	18.75	7.00	3.50	2.25	3.50	18.00	6.50	5.00	-0.240723	0.025879	0.982422	5.110000	-1.050000	5.040000	952.00	0.129015	0.050952		
12.80	1.50	0.25	0.00	0.75	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.326172	-0.183105	0.598633	-66.500000	173.669998	178.990005	24.00	0.000000	0.000000	3.75	5.50	1.50	2.00	1.75	1.75	2.00	2.75	9.50	2.50	0.75	1.25	1.50	10.75	3.50	2.50	-0.253906	0.042969	0.947266	2.660000	-16.520000	3.570000	517.00	0.091728	0.023513		
12.90	5.75	5.50	4.50	6.25	1.00	1.25	0.25	1.25	1.50	3.75	2.25	2.00	3.75	13.25	0.50	0.00	-0.287598	0.126465	0.972168	0.140000	7.490000	-1.260000	485.00	-0.005621	-0.035686	6.75	6.50	2.00	2.50	2.00	0.75	0.75	0.50	6.00	0.00	0.00	0.00	0.00	6.50	1.50	1.00	-0.255859	0.025879	0.962402	1.190000	-7.840000	1.120000	351.00	-0.048496	0.054209		
13.00	7.50	6.75	6.00	7.50	2.50	2.25	1.00	2.00	3.00	4.25	3.00	2.50	2.75	13.00	0.25	0.25	-0.247559	0.071289	0.959473	-5.250000	2.310000	-2.100000	610.00	-0.030293	-0.026148	7.75	8.00	3.00	3.75	1.75	1.25	0.00	0.00	4.00	0.75	0.00	0.00	0.00	4.50	1.25	0.00	-0.226074	0.042480	0.965820	0.210000	-7.630000	0.630000	341.00	-0.138569	0.022302		
13.10	11.25	10.00	8.75	10.25	2.25	3.00	0.50	1.25	1.25	1.75	0.00	0.00	1.25	5.00	0.00	0.00	-0.241699	0.071289	0.970215	-0.700000	-2.310000	-1.190000	540.00	-0.208610	-0.040556	10.50	10.25	3.25	5.00	1.00	1.50	0.00	0.00	2.25	1.00	0.00	0.00	0.00	2.50	0.75	0.25	-0.183105	0.048340	0.962402	-0.490000	-10.080000	-1.260000	358.00	-0.229204	-0.013402		
13.20	13.75	11.75	10.00	11.25	2.25	3.75	0.25	1.25	0.00	0.00	0.00	0.50	1.25	3.25	0.25	0.00	-0.218262	0.087891	0.949219	1.260000	0.560000	-2.800000	567.00	-0.260079	-0.061693	11.25	11.00	3.50	5.00	1.00	1.00	0.00	0.25	2.25	0.50	0.00	0.00	0.00	2.25	0.50	0.25	-0.191406	0.050781	0.969727	0.770000	-5.950000	0.700000	364.00	-0.248904	-0.014593		
13.30	13.25	11.00	9.50	10.50	2.25	3.25	0.25	1.25	0.00	0.00	0.00	0.25	1.25	4.25	0.00	0.00	-0.222168	0.069824	0.961914	1.050000	2.940000	-2.660000	542.00	-0.252927	-0.054598	11.25	11.25	3.25	5.75	1.50	1.50	0.00	0.50	2.50	0.50	0.00	0.00	0.00	2.50	0.50	0.00	-0.178223	0.040039	0.961426	-0.140000	-4.970000	-0.070000	388.00	-0.240230	-0.021727		
13.40	13.75	12.00	10.25	11.25	2.00	3.75	0.00	1.25	0.00	0.00	0.00	0.25	1.50	2.75	0.25	0.00	-0.248047	0.061523	1.003906	5.810000	-1.610000	-2.450000	562.00	-0.268574	-0.065916	11.25	11.25	3.25	5.75	0.75	1.50	0.00	0.50	1.00	0.00	0.00	0.00	0.00	2.25	0.50	0.50	-0.182617	0.054199	0.978516	3.780000	-6.580000	-0.280000	358.00	-0.273290	-0.042571		
13.50	15.75	12.75	11.00	11.75	2.00	3.50	0.00	0.75	0.00	0.00	0.00	0.00	1.25	0.00	0.00	0.00	-0.199707	0.086426	0.970703	2.870000	-5.180000	-1.540000	562.00	-0.311140	-0.062357	12.25	12.00	4.00	6.25	1.25	2.50	0.00	0.75	1.00	0.25	0.00	0.00	0.00	2.25	0.25	0.00	-0.171387	0.052734	0.983887	8.120000	-11.340000	-2.590000	403.00	-0.276514	-0.045576		
13.60	16.25	12.75	11.00	11.75	2.00	3.25	0.00	0.50	0.00	0.00	0.00	0.00	0.75	0.50	0.00	0.00	-0.197754	0.099609	0.973145	-2.520000	1.960000	-0.770000	561.00	-0.312855	-0.053420	13.00	12.50	4.50	6.25	1.50	2.00	0.00	1.25	1.25	0.00	0.00	0.25	0.00	2.75	0.00	0.00	-0.157227	0.074707	0.971680	-1.890000	-0.980000	-2.310000	428.00	-0.270110	-0.042483		
13.70	16.75	13.00	10.25	11.25	1.50	1.75	0.00	0.50	0.00	0.00	0.00	0.00	0.50	0.00	0.00	0.00	-0.150879	0.088867	0.878418	-1.260000	-2.100000	-0.210000	529.00	-0.328494	-0.047918	12.25	11.75	3.75	6.25	1.25	3.50	0.00	1.25	1.25	0.00	0.00	0.00	0.25	3.25	0.50	0.00	-0.083984	0.089844	0.895508	-4.760000	10.780000	-1.190000	428.00	-0.249328	-0.053144		
13.80	4.00	0.75	5.50	5.25	2.50	2.00	0.25	1.25	0.25	0.75	0.75	1.25	1.50	7.75	0.50	0.50	-0.253418	0.077148	0.986816	-7.490000	21.490000	-5.180000	328.00	-0.053552	-0.038659	3.25	1.00	2.00	5.00	1.25	3.00	0.00	2.25	5.25	1.00	0.50	0.50	1.00	6.50	1.00	1.00	-0.212402	0.049316	0.977539	-2.100000	8.330000	-5.810000	339.00	0.018494	-0.024478		
13.90	4.00	2.25	4.50	3.50	1.00	0.75	0.50	0.25	1.25	2.25	1.75	1.25	1.50	12.25	0.50	1.25	-0.258301	0.075684	0.961914	-3.290000	8.820000	-3.220000	350.00	0.039131	0.014808	2.75	3.75	1.00	2.75	0.75	2.25	0.00	2.00	5.25	1.25	0.75	0.75	0.75	7.00	1.50	1.00	-0.225586	0.058105	0.969727	0.840000	0.770000	-2.100000	322.00	0.044655	-0.015573		
14.00	6.00	5.50	5.25	5.00	1.00	0.25	0.00	0.00	0.25	0.75	0.00	0.75	0.75	7.00	0.00	0.00	-0.251465	0.075195	0.956543	-2.310000	4.060000	-1.680000	297.00	-0.151054	-0.006639	5.25	5.00	1.00	1.75	0.50	1.50	0.00	0.25	3.00	0.50	0.00	0.25	0.00	4.75	1.25	1.00	-0.220703	0.056641	0.969238	-2.240000	-7.280000	0.700000	240.00	-0.064106	0.015546		
14.10	6.75	5.25	5.00	5.50	0.75	0.00	0.00	0.00	0.00	0.25	0.25	0.00	0.00	4.00	0.00	0.00	-0.241699	0.070801	0.956543	-2.730000	3.360000	-1.190000	258.00	-0.234818	-0.009096	5.75	6.00	0.75	2.25	0.00	0.50	0.00	0.00	0.50	0.00	0.00	0.00	0.00	1.25	0.25	0.00	-0.206055	0.063477	0.976562	-2.940000	-17.500000	1.540000	158.00	-0.288928	-0.031808		
14.20	6.25	3.75	3.00	2.75	0.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.75	0.50	0.00	-0.237305	0.068848	0.969238	-5.250000	-1.610000	-1.120000	162.00	-0.302300	-0.009077	4.25	4.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	-0.175293	0.049805	0.982910	-0.910000	-17.360001	1.680000	82.00	-0.330907	0.002159		
14.30	4.50	1.50	1.00	1.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.216797	0.061035	0.952637	-6.020000	-0.140000	-1.890000	78.00	-0.368880	0.008128	0.00	1.25	0.00	0.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.137695	0.068848	0.958496	9.170000	-8.260000	-0.770000	16.00	0.000000	0.000000		
14.40	2.50	0.75	0.75	1.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.25	-0.234375	0.051270	0.954590	-1.260000	3.780000	-2.310000	54.00	-0.335365	-0.028992	0.50	0.75	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.190430	0.105957	0.938477	5.250000	-1.750000	1.960000	11.00	0.000000	0.000000		
14.50	3.50	2.50	1.25	1.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.223145	0.053223	0.970703	-0.210000	3.430000	-1.470000	82.00	-0.364090	-0.026013	0.25	0.75	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.00	0.00	-0.141602	0.083008	0.979980	-15.540000	-0.210000	-2.030000	11.00	0.000000	0.000000		15.00
14.60	5.25	2.50	0.00	1.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.220703	0.062988	0.962402	-0.070000	1.680000	-1.750000	86.00	-0.386376	-0.017106	0.50	0.75	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.183594	0.049316	0.983887	-10.710000	5.390000	2.590000	11.00	0.000000	0.000000		
14.70	4.00	2.50	0.50	1.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.213867	0.059082	0.960449	-1.330000	3.430000	-1.820000	79.00	-0.376007	-0.029102	0.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.192871	0.052734	0.963867	-5.180000	-0.560000	0.840000	2.00	0.000000	0.000000		
14.80	3.75	2.50	0.75	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.25	-0.221680	0.062500	0.960938	-1.820000	4.760000	-1.610000	75.00	-0.365087	-0.021120	0.75	0.75	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.180664	0.050293	0.972656	-1.190000	-8.400000	-1.330000	13.00	0.000000	0.000000		
14.90	4.50	2.00	0.75	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.221191	0.055176	0.963379	-1.960000	5.670000	-1.610000	77.00	-0.377560	0.003509	0.50	0.75	0.00	0.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.175781	0.048828	0.977051	-0.840000	-9.450000	-1.750000	14.00	0.000000	0.000000		
15.00	4.00	2.25	0.75	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.219727	0.062988	0.961914	-2.380000	4.550000	-1.470000	74.00	-0.377021	-0.007985	0.00	0.00	0.00	0.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.173828	0.044434	0.975098	-1.540000	-6.440000	-1.820000	5.00	0.000000	0.000000		
15.10	4.50	1.25	0.00	1.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.213867	0.060059	0.957520	-2.030000	4.340000	-1.470000	68.00	-0.379915	-0.007222	0.25	0.50	0.00	0.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.163574	0.048828	0.975098	-2.030000	-7.280000	-1.470000	12.00	0.000000	0.000000		
15.20	4.75	2.75	0.50	1.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.215820	0.054688	0.962891	-1.470000	4.550000	-1.470000	86.00	-0.381864	-0.015309	0.50	1.00	0.00	0.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.160645	0.049316	0.975098	-1.400000	-5.040000	-0.560000	16.00	0.000000	0.000000		
15.30	4.75	2.50	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.218262	0.063477	0.964844	-1.540000	5.040000	-1.610000	76.00	-0.391832	-0.011241	0.25	0.75	0.00	0.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.154785	0.045898	0.971680	-1.680000	-4.410000	-0.630000	14.00	0.000000	0.000000		
15.40	3.50	2.00	0.25	1.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.216797	0.060547	0.959961	-1.400000	5.600000	-1.540000	68.00	-0.375728	-0.034708	0.50	0.75	0.00	0.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.155762	0.049316	0.969727	-1.610000	-4.480000	-0.910000	16.00	0.000000	0.000000		11.00
15.50	5.00	2.75	0.50	1.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.222168	0.060059	0.963867	-1.120000	6.160000	-1.540000	91.00	-0.379818	-0.017866	0.75	1.00	0.00	0.75	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.155273	0.046875	0.979004	-0.980000	-3.710000	-0.980000	23.00	0.000000	0.000000		
